painting_map_id,coordinates,tol_place_id,default_name,wylie_name,person_id,biography_id,painting_id,create_date,last_modified_user_id,last_modified_date
914,"3,576,135,761,116",,Lobsang Palden,,,,121,2021-07-01 19:03:48,2,2021-07-01 19:03:48
915,"132,350,214,961,072",,"Drayab Lobsang Kambo’""Topgyal""",,,,121,2021-07-01 19:04:17,2,2021-07-01 19:04:17
916,"151,382,219,841,705",,Drumpa Namgyel Gyeltsen,bhruM pa rnam rgyal rgyal mtshan,13722,,87,2022-07-13 15:24:06,342,2022-07-13 15:24:06
917,"1258,71,1599,783",,lding bya rdo rje rgyal mtshan,lding bya rdo rje rgyal mtshan,3950,,87,2022-07-13 15:26:01,342,2022-07-13 15:26:01
918,"77,779,513,551,719",,Surkhang Wangchen Tseten,zur khang dbang chen tshe brtan,11790,,87,2022-07-13 15:28:48,342,2022-07-13 15:49:33
919,"578,47,969,568",,dpal ldan chos dbang /,dpal ldan chos dbang /,13726,,87,2022-07-13 17:02:01,342,2022-07-13 17:02:01
920,"70,126,145,289",,Ngawang Jampel Rinchen,ngag dbang 'jam dpal rin chen,13699,,122,2022-09-07 18:44:51,342,2022-09-07 18:44:51
921,"284,124,359,315",,"The Thirteenth Dalai Lama, Tubten Gyatso",ta la'i bla ma 13 thub bstan rgya mtsho,3307,,122,2022-09-07 18:45:02,342,2022-09-07 18:45:02
922,"369,123,451,301",,Shatra Peljor Dorje,bshad sgra dpal 'byor rdo rje,9301,,122,2022-09-07 18:47:03,342,2022-09-07 18:47:03
923,"447,115,498,302",,zhol khang don grub phun tshogs,zhol khang don grub phun tshogs,8706,,122,2022-09-07 18:47:59,342,2022-09-07 18:47:59
924,"981,458,871,012",,"The Tenth Paṇchen Lama, phrin las lhun grub chos kyi   rgyal mtshan",paN chen bla ma 10 phrin las lhun grub chos kyi   rgyal mtshan,2953,,123,2022-09-07 19:04:58,342,2022-09-07 19:04:58
925,"114,016,420,841,290",,"The Nineteenth Bakula, Ngawang Lobzang Thubstan Choknor",ba ku la 19 ngag dbang blo bzang thub bstan mchog nor,13652,,123,2022-09-07 19:05:14,342,2022-09-07 19:05:14
926,"218,58,319,235",,Tsarong Pema Dolkar,tsha rong pad+ma sgrol dkar,13625,,124,2022-09-07 19:16:50,342,2022-09-07 19:16:50
927,"46,28,178,193",,Tsarong Dasang Damdul,tsha rong zla bzang dgra 'dul,7929,,124,2022-09-07 19:16:59,342,2022-09-07 19:16:59
932,"228,664,428,072,194",,Dorje Sengge,rdo rje seng ge,13700,,125,2022-09-07 19:52:16,342,2022-09-07 19:54:36
933,"2,202,161,016,222,260",,Jigme Tsewang Dudul,jigs med tshe dbang bdud 'dul,11290,,125,2022-09-07 19:53:38,342,2022-09-07 19:53:38
934,"9,581,040,219,326",,"The Sixteenth Karmapa, Rangjung Rigpai Dorje",karma pa 16 rang byung rig pa'i rdo rje,11385,,126,2023-01-10 15:29:29,342,2023-01-10 15:29:29
935,"6,610,433,431,728",,"The Second Jamgon Kongrul, Khyentse Wozer",jam mgon kong sprul 02 mkhyen brtse 'od zer,12169,,126,2023-01-10 15:30:28,342,2023-01-10 15:30:28
936,"114,616,988,311,054",,"The First Beru Khyentse, Karma Jamyang Khyentse Wozer",be ru mkhyen brtse 01 karma 'jam dbyangs mkhyen   brtse'i 'od zer,12104,,126,2023-01-10 15:31:20,342,2023-01-10 15:31:20
939,"33,219,468,381,432",,Tenth Zurmang Tentrul,zur mang bstan sprul 10,,,126,2023-01-10 15:44:04,342,2023-01-10 15:44:04
940,"704,414,1120,34",,Sanggye Yeshe,sangs rgyas ye shes,12521,,127,2023-01-18 15:29:46,342,2023-01-18 15:29:46
941,"784,1491,24,586",,"The Fourth Paṇchen Lama, Lobzang Chokyi Gyeltsen",paN chen bla ma 04 blo bzang chos kyi rgyal mtshan,9839,,127,2023-01-18 15:30:08,342,2023-01-18 15:30:08
944,"180,180,334,422",,"The Sixth Tseten Zhabdrung, Jigme Rigpai Lodro",tshe tan zhabs drung 06 'jigs med rigs pa'i blo gros,2948,,128,2023-05-25 15:47:02,342,2023-05-25 15:47:02
945,"315,187,483,364",,Sungrab Gyatso,gsung rab rgya mtsho,2945,,128,2023-05-25 15:47:09,342,2023-05-25 15:47:09
946,"1423,1156,1759,1508",,thod smyon la ston,thod smyon la ston,5648,,101,2023-05-30 14:21:00,342,2023-05-30 14:21:00
953,"716,107,513,022,095",,Lama Gyurdrak,bla ma 'gyur grags,13811,,130,2024-01-09 22:51:40,342,2024-01-09 22:51:40
954,"169,376,881,695",,Lobsang Phuntsok Lhalungpa,blo bzang phun tshogs lha lung pa,13628,,130,2024-01-09 22:51:56,342,2024-01-09 22:51:56
955,"87,46,185,159",,Padmasambhava,pad+ma 'byung gnas,7442,,131,2024-01-25 23:13:26,342,2024-01-25 23:13:26
956,"339,30,432,135",,Gampopa Sonam Rinchen,sgam po pa bsod nams rin chen,3168,,131,2024-01-25 23:13:52,342,2024-01-25 23:13:52
957,"524,22,438,134",,Rechungpa Dorje Drakpa,ras chung pa rdo rje grags pa,6699,,131,2024-01-25 23:15:00,342,2024-01-25 23:15:00
958,"763,20,867,125",,Tipupa,ti phu pa,13565,,131,2024-01-25 23:15:42,342,2024-01-25 23:15:42
959,"864,17,972,124",,Milarepa,mi la ras pa,3178,,131,2024-01-25 23:16:00,342,2024-01-25 23:16:00
960,"12,431,231,148,258",,Padampa Sanggye,pha dam pa sangs rgyas,2510,,131,2024-01-25 23:16:57,342,2024-01-25 23:16:57
961,"748,241,850,111",,rin chen dpal bzang,rin chen dpal bzang,8765,,131,2024-01-25 23:20:55,342,2024-01-25 23:20:55
962,"753,171,653,289",,Yanggonpa Gyeltsen Pel,yang dgon pa rgyal mtshan dpal,7775,,131,2024-01-25 23:22:04,342,2024-01-25 23:22:04
963,"455,135,549,238",,Barawa Gyeltsen Pelzang,ba' ra ba rgyal mtshan dpal bzang,3266,,131,2024-01-25 23:22:56,342,2024-01-25 23:22:56
964,"402,235,303,365",,Konchok Gyeltsen,dkon mchog rgyal mtshan,9761,,131,2024-01-25 23:24:54,342,2024-01-25 23:24:54
965,"337,329,445,454",,"The Third Kagyu Tulku, Ngawang Chokyi Gyatso",bka' brgyud sprul sku 03 ngag dbang chos kyi rgya mtsho,9764,,131,2024-01-25 23:27:52,342,2024-01-25 23:27:52
966,"242,135,157,275",,Yeshe Tsogyel,ye shes mtsho rgyal,10373,,131,2024-01-25 23:49:03,342,2024-01-25 23:49:03
967,"130,150,33,274",,Mandāravā,lha lcam man+dA ra bA,9,,131,2024-01-25 23:49:20,342,2024-01-25 23:49:20
968,"1061,13,960,128",,Pakmodrupa Dorje Gyelpo,phag mo gru pa rdo rje rgyal po,2539,,131,2024-01-26 0:16:09,342,2024-01-26 0:16:09
969,"225,38,330,129",,Jikten Gonpo Rinchen Pel,jig rten mgon po rin chen dpal,2899,,131,2024-01-28 16:37:56,342,2024-01-28 16:37:56
970,"526,30,628,121",,Sachen Kunga Nyingpo,sa chen kun dga' snying po,2916,,131,2024-01-28 16:41:03,342,2024-01-28 16:41:03
971,"1058,20,1175,116",,Chennga Drakpa Jungne,spyan snga grags pa 'byung gnas,2595,,131,2024-01-28 16:44:13,342,2024-01-28 16:44:13
972,"258,135,357,239",,bsod nams bzang po,bsod nams bzang po,12624,,131,2024-01-28 16:46:34,342,2024-01-28 16:46:34
973,"454,135,362,232",,rin chen tshul khrims,rin chen tshul khrims,3512,,131,2024-01-28 16:48:00,342,2024-01-28 16:48:00
974,"550,131,638,226",,rin chen ldan,rin chen ldan,4158,,131,2024-01-28 16:49:37,342,2024-01-28 16:49:37
975,"10,531,111,146,225",,nam mkha' rgyal mtshan,nam mkha' rgyal mtshan,7218,,131,2024-01-28 17:00:54,342,2024-01-28 17:00:54
976,"490,224,413,326",,nam mkha' rgyal po,nam mkha' rgyal po,9759,,131,2024-01-28 17:06:48,342,2024-01-28 17:06:48
977,"583,221,511,324",,nam mkha' rdo rje,nam mkha' rdo rje,8772,,131,2024-01-28 17:11:40,342,2024-01-28 17:11:40
978,"805,226,889,327",,nam mkha' dpal 'byor,nam mkha' dpal 'byor,3443,,131,2024-01-28 17:15:47,342,2024-01-28 17:15:47
979,"915,214,987,319",,karma gsal byed,ka.rma gsal byed,9760,,131,2024-01-28 17:16:41,342,2024-01-28 17:16:41
980,"9,992,151,087,325",,rin chen bstan pa'i gsal byed,rin chen bstan pa'i gsal byed,12255,,131,2024-01-28 17:18:06,342,2024-01-28 17:18:06
981,"427,377,516,493",,"The Fourth Kagyu Tulku, Kelzang Choying Gyatso",bka' brgyud sprul sku 04 skal bzang chos dbyings rgya mtsho,13856,,131,2024-01-28 17:23:01,342,2024-01-28 17:23:01
982,"608,432,511,322",,ngag dbang chos grags rgya   mtsho,ngag dbang chos grags rgya   mtsho,11070,,131,2024-01-28 17:24:53,342,2024-01-28 17:24:53
983,"801,319,888,453",,karma dpal ldan,ka.rma dpal ldan,9762,,131,2024-01-28 18:13:41,342,2024-01-28 18:13:41
984,"9,603,151,046,452",,chos dbyings rdo rje,chos dbyings rdo rje,8745,,131,2024-01-28 18:15:28,342,2024-01-28 18:15:28
985,"12,581,281,360,257",,Machik Labdron,ma cig lab sgron,5644,,131,2024-01-28 19:07:19,342,2024-01-28 19:07:19
986,"797,276,700,417",,ngag dbang ye shes,ngag dbang ye shes,8439,,131,2024-02-01 19:19:38,342,2024-02-01 19:19:38
987,"846,129,940,228",,Sanggye Gyeltsen,sangs rgyas rgyel mtshan,13870,,131,2024-02-05 18:20:58,2,2024-02-05 18:20:58
988,"27,25,147,169",,Dawa Zhonnu,zla ba gzhon nu/,13775,,132,2024-02-06 21:36:25,2,2024-02-06 21:36:25
989,"205,113,327,230",,bal po'i paNDi ta pe nya ba,bal po'i paNDi ta pe nya ba,1114,,132,2024-02-06 21:38:27,2,2024-02-06 21:38:27
990,"84,117,200,255",,Jñyānabhadra,ye shes bzang po,1113,,132,2024-02-06 21:40:17,2,2024-02-06 21:40:17
991,"414,339,313,191",,Jangsem Dawa Gyeltsen,byang sems zla ba rgyal mtshan,2918,,132,2024-02-06 21:41:44,2,2024-02-06 21:41:44
992,"143,170,251,298",,Nyipukpa Chokyi Drakpa,chos grags,13871,,132,2024-02-06 21:44:47,2,2024-02-06 21:44:47
993,"226,197,326,339",,dgra 'jigs,dgra 'jigs,6883,,132,2024-02-06 21:48:33,2,2024-02-06 21:48:33
994,"271,291,375,438",,byang chub 'bar,byang chub 'bar,6437,,132,2024-02-06 21:50:22,2,2024-02-06 21:50:22
995,"214,584,98,433",,Gyelse Tokme Zangpo,rgyal sras thogs med bzang po,3153,,132,2024-02-06 22:02:14,2,2024-02-06 22:02:14
996,"306,523,200,382",,sher 'bum,sher 'bum,6103,,132,2024-02-06 22:04:07,2,2024-02-06 22:04:07
997,"1058,51,1208,206",,Gelongma Pelmo,dge slong ma dpal mo,13773,,132,2024-02-06 22:07:43,2,2024-02-06 22:07:43
998,"9,333,701,050,216",,blo bzang dam chos rgyal mtshan,blo bzang dam chos rgyal mtshan,2333,,132,2024-02-07 15:29:41,2,2024-02-07 15:29:41
999,"10,585,821,176,425",,"The Seventh Dalai Lama, Kelzang Gyatso",ta la'i bla ma 07 skal bzang rgya mtsho,3107,,132,2024-02-07 15:40:02,2,2024-02-07 15:40:02
1000,"1192,54,1307,182",,"The Third Paṇchen Lama, Wensapa Lobzang Dondrub",paN chen bla ma 03 dben sa pa blo bzang don grub,13026,,132,2024-02-07 16:14:22,2,2024-02-07 16:14:22
1001,"860,344,726,181",,Tsongkhapa Lobzang Drakpa,tsong kha pa blo bzang grags pa,8986,,132,2024-02-07 16:36:58,2,2024-02-07 16:36:58
1002,"12,615,051,144,360",,"The Sixth Paṇchen Lama, dpal ldan ye shes",paN chen bla ma 06 dpal ldan ye shes,2985,,132,2024-02-07 16:38:07,2,2024-02-07 16:38:07
1003,"10,372,251,138,370",,"The Fifth Paṇchen Lama, Lobzang Yeshe",paN chen bla ma 05 blo bzang ye shes,2180,,132,2024-02-07 16:39:32,2,2024-02-07 16:39:32
1004,"1,124,258,983,116",,dkon mchog rgyal mtshan,dkon mchog rgyal mtshan,1553,,132,2024-02-07 16:43:58,2,2024-02-07 16:43:58
1005,"9,714,831,084,327",,blo bzang 'phrin las,blo bzang 'phrin las,3829,,132,2024-02-07 16:47:20,2,2024-02-07 16:47:20
1006,"10,694,661,189,320",,blo bzang rnam rgyal,blo bzang rnam rgyal,2291,,132,2024-02-07 16:54:32,2,2024-02-07 16:54:32
1007,"508,321,378,152",,Dudjom Rinpoche Jigdrel Yeshe Dorje,bdud 'joms rin po che 'jigs bral ye shes rdo rje,10019,,134,2024-02-13 20:25:34,2,2024-02-13 20:26:52
1008,"79,190,184,386",,"The Eleventh Minling Trichen, Kunzang Wanggyel",smin gling khri chen 11 kun bzang dbang rgyal,10177,,134,2024-02-13 20:27:04,2,2024-02-13 20:27:04
1009,"576,141,632,216",,Kangyur Rinpoche Longchen Yeshe Dorje,bka' 'gyur rin po che klong chen ye shes rdo rje,10001,,134,2024-02-13 20:27:59,2,2024-02-13 20:27:59
1010,"542,185,475,265",,Polu Khenpo Dorje,spo lu mkhan po rdo rje,12982,,134,2024-02-13 20:37:28,2,2024-02-13 20:37:28
1011,"277,313,198,226",,Chagdud Tulku Pema Gargyi Wangchuk,lcags mdud sprul sku pad+ma gar gyi dbang phyug,12981,,134,2024-02-13 20:38:04,2,2024-02-13 20:38:04
1012,"383,49,439,141",,Golok Serta Rinpoche Pema Lungtok Gyatso,mgo log gser rta rin po che pad+ma lung rtogs rgya mtsho,9968,,134,2024-02-13 20:39:46,2,2024-02-13 20:39:46
1013,"384,284,317,209",,Taklung Tsetrul Rinpoche Trinle Nyinje Wangpo,stag lung rtse sprul rin po che phrin las nyin byed bzang po,12983,,134,2024-02-13 20:41:50,2,2024-02-13 20:41:50
1015,"701,189,824,371",,Trulzhik Rinpoche Ngawang Chokyi Lodro,khrul zhig rin po che ngag dbang chos kyi blo gros,8836,,134,2024-02-13 20:45:34,2,2024-02-13 20:45:34
1016,"639,155,983,182",,thub bstan nor bzang,thub bstan nor bzang,11958,,133,2024-02-15 13:53:22,342,2024-02-15 13:53:22
1017,"554,192,253,220",,blo bzang dpal ldan bstan 'dzin   yar rgyas,blo bzang dpal ldan bstan 'dzin   yar rgyas,4126,,133,2024-02-15 13:54:35,342,2024-02-15 13:54:35
1018,"567,187,822,217",,Dudjom Rinpoche Jigdrel Yeshe Dorje,bdud 'joms rin po che 'jigs bral ye shes rdo rje,10019,,133,2024-02-15 13:54:50,342,2024-02-15 13:54:50
1019,"822,183,985,215",,jam dbyangs kun dga' bstan pa'i rgyal mtshan,jam dbyangs kun dga' bstan pa'i rgyal mtshan,13252,,133,2024-02-15 13:57:24,342,2024-02-15 13:57:24
1020,"370,224,655,251",,Rato Khyongla Rinpoche Ngawang Lobsang Shedrub Tenpai Dronme,rwa stod skyong la rin po che bshad sgrub bstan pa'i sgron me,13831,,133,2024-02-15 13:57:41,342,2024-02-15 13:57:41
1021,"650,355,403,322",,Kundeling Wozer Gyeltsen,kun bde gling 'od zer rgyal mtshan/,13876,,133,2024-02-15 14:00:13,342,2024-02-15 14:00:13
1022,"791,317,994,352",,"The Fourteenth Dalai Lama, Tenzin Gyatso",ta la'i bla ma 14 bstan 'dzin rgya mtsho,13576,,133,2024-02-15 14:00:31,342,2024-02-15 14:00:31
1023,"542,269,863,301",,Lobsang Phuntsok Lhalungpa,blo bzang phun tshogs lha lung pa,13628,,133,2024-02-15 14:00:45,342,2024-02-15 14:00:45
1025,"59,63,122,132",,Lingrepa Pema Dorje,gling ras pa pad+ma rdo rje,11877,,43,2024-04-05 17:28:28,342,2024-04-05 17:28:28
1026,"549,66,610,130",,"The First Drukchen, Tsangpa Gyare Yeshe Dorje",brug chen 01 gtsang pa rgya ras ye shes rdo rje,11865,,43,2024-04-05 17:28:44,342,2024-04-05 17:28:44
1032,"289,368,97,97",,Pema Ledrel Tsel,pad+ma las 'brel rtsal,10301,,136,2024-04-08 13:34:10,342,2024-04-08 13:34:10
1033,"275,76,454,327",,zhang khrom,zhang khrom,10082,,136,2024-04-08 13:35:39,342,2024-04-08 13:35:39
1036,"11,721,001,350,368",,"The Tenth Situ, Pema Kunzang",si tu 10 pad+ma kun bzang,2672,,136,2024-04-08 13:36:38,342,2024-04-08 13:36:38
1037,"493,149,704,346",,Padmasambhava,pad+ma 'byung gnas,7442,,136,2024-04-08 13:49:49,342,2024-04-08 13:49:49
1038,"1006,68,1177,320",,"The Third Dorje Drak Rigdzin, Ngakgi Wangpo",rdo rje brag rig 'dzin 03 ngag gi dbang po,8975,,136,2024-04-08 13:54:52,342,2024-04-08 13:54:52
1041,"207,815,133,816,479",37,Sera Monastery,se ra,,,67,2024-04-16 20:42:42,342,2024-04-16 20:42:52
